Ngày,Địa chỉ,Quận,Huyện,Loại hình nhà ở,Giấy tờ pháp lý,Số tầng,Số phòng ngủ,Diện tích,Dài,Rộng,Giá/m2
7/14/2020,"Đường Trần Phú, Phường Quang Trung, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Quang Trung,"Nhà ngõ, hẻm",Đã có sổ,5,6 phòng,35 m²,NaN,3 m,120 triệu/m²
7/14/2020,"Đường Phùng Hưng||1864, Phường La Khê, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường La Khê,NaN,NaN,NaN,4 phòng,50 m²,NaN,NaN,"87,6 triệu/m²"
7/14/2020,"Khu đô thị mới Phú Lương, Phường Phú Lương, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Phú Lương,Nhà phố liền kề,NaN,NaN,8 phòng,90 m²,NaN,7.2 m,777.777 đ/m²
7/14/2020,"Đường Phan Chu Trinh, Phường Yết Kiêu, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Yết Kiêu,"Nhà mặt phố, mặt tiền",Đã có sổ,3,4 phòng,45 m²,NaN,NaN,"77,78 triệu/m²"
7/14/2020,"Đường 19/5, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,"Nhà ngõ, hẻm",Đã có sổ,5,3 phòng,60 m²,NaN,3.6 m,80 triệu/m²
7/14/2020,"Đường Đa Sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Kiến Hưng,"Nhà ngõ, hẻm",Đã có sổ,NaN,3 phòng,40 m²,NaN,NaN,"58,75 triệu/m²"
7/14/2020,"KĐT Văn Quán, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,"Nhà mặt phố, mặt tiền",Đã có sổ,6,6 phòng,60 m²,NaN,NaN,155 triệu/m²
7/14/2020,"Đường Quang Trung, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Yên Nghĩa,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,31 m²,NaN,4 m,"57,74 triệu/m²"
7/14/2020,"Đường Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Vạn Phúc,"Nhà ngõ, hẻm",NaN,NaN,5 phòng,38 m²,NaN,4 m,"85,53 triệu/m²"
7/14/2020,"Đường Trần Phú, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Nguyễn Trãi,Nhà phố liền kề,Đã có sổ,5,3 phòng,37 m²,10 m,3 m,"106,76 triệu/m²"
7/14/2020,"Đường Tố Hữu, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Yên Nghĩa,"Nhà mặt phố, mặt tiền",NaN,NaN,4 phòng,50 m²,NaN,NaN,68 triệu/m²
7/14/2020,"Đường Chiến Thắng, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,"Nhà ngõ, hẻm",Đã có sổ,5,6 phòng,60 m²,NaN,4.5 m,80 triệu/m²
7/14/2020,"Đường Quốc lộ 21B, Phường Phú Lãm, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Phú Lãm,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,32 m²,9 m,35 m,"47,81 triệu/m²"
7/14/2020,"Đường Quang Lãm, Phường Phú Lãm, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Phú Lãm,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,51 m²,NaN,NaN,"33,33 triệu/m²"
7/14/2020,"Đường Lê Trọng Tấn, Phường La Khê, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường La Khê,"Nhà ngõ, hẻm",Đã có sổ,5,4 phòng,30 m²,NaN,NaN,"106,67 triệu/m²"
7/14/2020,"Đường Nguyễn Công Trứ, Phường Phúc La, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Phúc La,"Nhà mặt phố, mặt tiền",Đã có sổ,5,6 phòng,50 m²,NaN,NaN,120 triệu/m²
7/14/2020,"Đường Yên Bình, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Yên Nghĩa,"Nhà ngõ, hẻm",Đã có sổ,3,2 phòng,42 m²,10 m,4.4 m,"33,33 triệu/m²"
7/14/2020,"Đường Hà Trì 3||1778, Phường Hà Cầu, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Hà Cầu,"Nhà ngõ, hẻm",Đã có sổ,5,6 phòng,40 m²,NaN,4 m,"167,5 triệu/m²"
7/14/2020,"Đường Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Kiến Hưng,"Nhà ngõ, hẻm",NaN,NaN,2 phòng,30 m²,7 m,4.6 m,50 triệu/m²
7/14/2020,"Đường Xa La, Phường Phúc La, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Phúc La,"Nhà ngõ, hẻm",NaN,NaN,4 phòng,55 m²,11 m,5 m,"69,09 triệu/m²"
7/14/2020,"Đường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Quang Trung,"Nhà ngõ, hẻm",NaN,NaN,1 phòng,33 m²,NaN,NaN,"53,03 triệu/m²"
7/14/2020,"Đường Lê Trọng Tấn, Phường La Khê, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường La Khê,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,30 m²,NaN,4 m,79 triệu/m²
7/14/2020,"Khu đô thị Xa La, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,"Nhà ngõ, hẻm",NaN,NaN,4 phòng,31 m²,NaN,NaN,"70,97 triệu/m²"
7/14/2020,"Đường Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Yên Nghĩa,"Nhà ngõ, hẻm",Đã có sổ,3,3 phòng,474 m²,9 m,5 m,"5,27 triệu/m²"
7/14/2020,"Đường Đa Sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Kiến Hưng,"Nhà ngõ, hẻm",Đã có sổ,1,1 phòng,36 m²,NaN,6 m,"43,06 triệu/m²"
7/14/2020,"Đường Ngô Thì Sỹ, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Vạn Phúc,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,31 m²,NaN,3.4 m,"77,1 triệu/m²"
7/14/2020,"Đường 19/5, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,"Nhà ngõ, hẻm",Đã có sổ,NaN,4 phòng,35 m²,NaN,NaN,"114,29 triệu/m²"
7/14/2020,"Đường Nguyễn Công Trứ, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,"Nhà mặt phố, mặt tiền",Đã có sổ,NaN,5 phòng,50 m²,NaN,NaN,125 triệu/m²
7/14/2020,"Đường Ỷ La, Phường Dương Nội, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Dương Nội,"Nhà ngõ, hẻm",Đã có sổ,NaN,4 phòng,60 m²,NaN,NaN,50 triệu/m²
7/14/2020,"Đường Văn Phú, Phường Phúc La, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Phúc La,"Nhà mặt phố, mặt tiền",NaN,NaN,6 phòng,126 m²,18 m,7 m,"174,6 triệu/m²"
7/14/2020,"Đường Nghĩa Bình, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Yên Nghĩa,"Nhà ngõ, hẻm",NaN,NaN,4 phòng,36 m²,NaN,4 m,"51,39 triệu/m²"
7/14/2020,"Đường Hà Trì, Phường Hà Cầu, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Hà Cầu,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,38 m²,NaN,5 m,"69,74 triệu/m²"
7/14/2020,"Đường Quốc lộ 6, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Yên Nghĩa,"Nhà ngõ, hẻm",NaN,NaN,3 phòng,32 m²,NaN,NaN,"53,13 triệu/m²"
7/14/2020,"Đường Đa Sĩ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Kiến Hưng,"Nhà mặt phố, mặt tiền",NaN,NaN,4 phòng,40 m²,NaN,NaN,"44,5 triệu/m²"
7/14/2020,"Đường Ỷ La, Phường Dương Nội, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Dương Nội,"Nhà mặt phố, mặt tiền",NaN,NaN,3 phòng,41 m²,NaN,NaN,"51,22 triệu/m²"
7/14/2020,"Đường Xa La, Phường Phúc La, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Phúc La,"Nhà ngõ, hẻm",Đã có sổ,NaN,2 phòng,26 m²,12 m,3 m,"61,54 triệu/m²"
7/14/2020,"Đường Chiến Thắng, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,"Nhà ngõ, hẻm",NaN,NaN,2 phòng,45 m²,NaN,NaN,"95,56 triệu/m²"
7/14/2020,"Đường 1, Phường Biên Giang, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Biên Giang,"Nhà ngõ, hẻm",NaN,NaN,4 phòng,50 m²,NaN,NaN,60 triệu/m²
7/14/2020,"Đường Nguyễn Thái Học, Phường Quang Trung, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Quang Trung,"Nhà ngõ, hẻm",Đã có sổ,3,3 phòng,40 m²,10 m,4 m,80 triệu/m²
7/14/2020,"Đường Phan Đình Giót, Phường La Khê, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường La Khê,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,35 m²,NaN,5.2 m,"78,56 triệu/m²"
7/14/2020,"Đường Phố Lụa, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Vạn Phúc,"Nhà ngõ, hẻm",NaN,NaN,4 phòng,60 m²,NaN,NaN,"52,5 triệu/m²"
7/14/2020,"Đường Xa La, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,"Nhà mặt phố, mặt tiền",Đã có sổ,NaN,7 phòng,40 m²,10 m,4 m,"96,25 triệu/m²"
7/14/2020,"phố xốm, Phường Phú Lãm, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Phú Lãm,"Nhà ngõ, hẻm",NaN,NaN,3 phòng,35 m²,NaN,NaN,"54,29 triệu/m²"
7/14/2020,"Lê Lợi, Phường Quang Trung, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Quang Trung,"Nhà mặt phố, mặt tiền",Đã có sổ,NaN,7 phòng,68 m²,12 m,6 m,"60,29 triệu/m²"
7/14/2020,"Dương Lâm, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,"Nhà ngõ, hẻm",NaN,NaN,4 phòng,52 m²,NaN,5 m,"105,77 triệu/m²"
7/14/2020,"Đường Nguyễn Thái Học, Phường Yết Kiêu, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Yết Kiêu,"Nhà mặt phố, mặt tiền",NaN,NaN,9 phòng,50 m²,NaN,NaN,138 triệu/m²
7/14/2020,"Đường 19/5, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,"Nhà mặt phố, mặt tiền",NaN,NaN,3 phòng,70 m²,NaN,NaN,"94,29 triệu/m²"
7/14/2020,"Đường Đại Mỗ, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Vạn Phúc,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,33 m²,NaN,NaN,"78,79 triệu/m²"
7/14/2020,"8, Đường Ngô Thì Sỹ, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Vạn Phúc,"Nhà ngõ, hẻm",NaN,NaN,3 phòng,35 m²,9.45 m,3.7 m,"92,86 triệu/m²"
7/14/2020,"Đường Ngô Thì Nhậm, Phường Hà Cầu, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Hà Cầu,Nhà phố liền kề,Đã có sổ,5,5 phòng,50 m²,NaN,NaN,109 triệu/m²
7/14/2020,"Đường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Mộ Lao,"Nhà ngõ, hẻm",NaN,NaN,2 phòng,55 m²,NaN,NaN,"67,27 triệu/m²"
7/14/2020,"Thanh Hà Cienco 5, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Kiến Hưng,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,34 m²,8 m,4 m,"36,76 triệu/m²"
7/14/2020,"Đường Nguyễn Văn Trỗi, Phường Mộ Lao, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Mộ Lao,"Nhà ngõ, hẻm",Đã có sổ,NaN,4 phòng,43 m²,41 m,4 m,"90,7 triệu/m²"
7/14/2020,"Đường Hòa Bình, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Yên Nghĩa,"Nhà ngõ, hẻm",Đã có sổ,NaN,4 phòng,38 m²,NaN,NaN,"36,05 triệu/m²"
7/14/2020,"Đường Yên Bình, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Yên Nghĩa,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,38 m²,NaN,NaN,"35,79 triệu/m²"
7/14/2020,"Đường Nghĩa Bình, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Yên Nghĩa,"Nhà ngõ, hẻm",NaN,NaN,3 phòng,36 m²,6 m,6 m,"40,28 triệu/m²"
7/14/2020,"Yên Lô, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Yên Nghĩa,"Nhà ngõ, hẻm",Đã có sổ,3,3 phòng,30 m²,8 m,35 m,45 triệu/m²
7/14/2020,"Đường Lê Trọng Tấn, Phường La Khê, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường La Khê,"Nhà ngõ, hẻm",Đã có sổ,NaN,4 phòng,33 m²,NaN,4 m,"66,67 triệu/m²"
7/14/2020,"Đường Tô Hiệu, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Nguyễn Trãi,"Nhà ngõ, hẻm",NaN,NaN,4 phòng,40 m²,8 m,5 m,"104,5 triệu/m²"
7/14/2020,"197/6 trần phú, Trần Phú, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,"Nhà ngõ, hẻm",Đã có sổ,5,4 phòng,30 m²,8550 m,3830 m,105 triệu/m²
7/14/2020,"Đường Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Vạn Phúc,Nhà biệt thự,NaN,NaN,4 phòng,75 m²,NaN,NaN,"91,33 triệu/m²"
7/14/2020,"Đường Đa Sĩ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Kiến Hưng,"Nhà mặt phố, mặt tiền",Đã có sổ,4,3 phòng,50 m²,NaN,NaN,104 triệu/m²
7/14/2020,"Đường Chiến Thắng, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,"Nhà mặt phố, mặt tiền",Đã có sổ,NaN,8 phòng,64 m²,16 m,4 m,250 triệu/m²
7/14/2020,"Đường Văn Khê, Phường Phúc La, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Phúc La,"Nhà ngõ, hẻm",Đã có sổ,NaN,3 phòng,45 m²,10 m,4 m,"45,56 triệu/m²"
7/14/2020,"Lê Văn Lương, Phường La Khê, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường La Khê,"Nhà mặt phố, mặt tiền",NaN,NaN,4 phòng,60 m²,12 m,5 m,"71,67 triệu/m²"
7/14/2020,"Đường Hòa Bình, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Yên Nghĩa,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,52 m²,10 m,4 m,"46,15 triệu/m²"
7/14/2020,"Đường Bà Triệu, Phường Hà Cầu, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Hà Cầu,"Nhà ngõ, hẻm",NaN,NaN,3 phòng,38 m²,NaN,NaN,"71,05 triệu/m²"
7/14/2020,"Trần Phú, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,"Nhà mặt phố, mặt tiền",Đã có sổ,NaN,6 phòng,59 m²,NaN,NaN,"79,32 triệu/m²"
7/14/2020,"Đường Quốc lộ 21B, Phường Phú Lãm, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Phú Lãm,"Nhà ngõ, hẻm",Đã có sổ,NaN,3 phòng,31 m²,9 m,3 m,"43,55 triệu/m²"
7/14/2020,"Đường Ba La, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Yên Nghĩa,"Nhà ngõ, hẻm",NaN,NaN,4 phòng,35 m²,NaN,NaN,"84,29 triệu/m²"
7/14/2020,"Đường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Quang Trung,"Nhà ngõ, hẻm",Đã có sổ,NaN,4 phòng,40 m²,10 m,4 m,"62,5 triệu/m²"
7/14/2020,"Đường Bế Văn Đàn, Phường Quang Trung, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Quang Trung,"Nhà mặt phố, mặt tiền",Đã có sổ,4,5 phòng,63 m²,NaN,NaN,"134,92 triệu/m²"
7/14/2020,"Đường 19/5, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,32 m²,NaN,3 m,"104,38 triệu/m²"
7/14/2020,"Đường Đa Sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Kiến Hưng,"Nhà ngõ, hẻm",Đã có sổ,NaN,3 phòng,47 m²,NaN,NaN,"42,13 triệu/m²"
7/14/2020,"Đường Hà Trì, Phường Hà Cầu, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Hà Cầu,"Nhà ngõ, hẻm",Đã có sổ,2,3 phòng,40 m²,NaN,NaN,"42,5 triệu/m²"
7/14/2020,"x, Đường Ngô Quyền, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Vạn Phúc,"Nhà ngõ, hẻm",Đã có sổ,3,3 phòng,46 m²,450 m,930 m,95.652 đ/m²
7/14/2020,"Đường Phan Đình Giót, Phường Quang Trung, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Quang Trung,"Nhà mặt phố, mặt tiền",Đã có sổ,NaN,3 phòng,31 m²,NaN,36 m,"72,58 triệu/m²"
7/13/2020,"Đường Nghĩa Bình, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Yên Nghĩa,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,36 m²,NaN,NaN,"51,39 triệu/m²"
7/13/2020,"Đường La Nội, Phường Dương Nội, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Dương Nội,"Nhà mặt phố, mặt tiền",Đã có sổ,4,5 phòng,60 m²,NaN,5 m,55 triệu/m²
7/13/2020,"Đường Lê Hồng Phong, Phường Hà Cầu, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Hà Cầu,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,30 m²,10 m,3 m,"78,33 triệu/m²"
7/13/2020,"Đường Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Yên Nghĩa,"Nhà mặt phố, mặt tiền",NaN,NaN,1 phòng,50 m²,NaN,NaN,102 triệu/m²
7/13/2020,"Đường Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Kiến Hưng,"Nhà ngõ, hẻm",Đã có sổ,5,4 phòng,32 m²,NaN,34 m,"65,63 triệu/m²"
7/13/2020,"Đường Phan Đình Giót, Phường La Khê, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường La Khê,"Nhà ngõ, hẻm",Đã có sổ,5,4 phòng,34 m²,10 m,4 m,"58,82 triệu/m²"
7/13/2020,"Đường Lê Hồng Phong, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Nguyễn Trãi,"Nhà ngõ, hẻm",Đã có sổ,NaN,3 phòng,95 m²,NaN,NaN,"24,74 triệu/m²"
7/13/2020,"Đường Văn Phú, Phường Phú La, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Phú La,Nhà phố liền kề,Đã có sổ,5,6 phòng,75 m²,NaN,80 m,"110,67 triệu/m²"
7/13/2020,"Đường Nguyễn Trãi, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Nguyễn Trãi,"Nhà ngõ, hẻm",NaN,NaN,3 phòng,30 m²,NaN,NaN,"96,67 triệu/m²"
7/13/2020,"Đường Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Vạn Phúc,"Nhà ngõ, hẻm",NaN,NaN,4 phòng,36 m²,NaN,NaN,"76,39 triệu/m²"
7/13/2020,"Đường Nguyễn Thái Học, Phường Quang Trung, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Quang Trung,"Nhà mặt phố, mặt tiền",Đã có sổ,NaN,3 phòng,46 m²,NaN,4.3 m,"88,04 triệu/m²"
7/13/2020,"1, Nguyễn Công Trứ, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,"Nhà mặt phố, mặt tiền",Đã có sổ,NaN,5 phòng,45 m²,10 m,5 m,140 triệu/m²
7/13/2020,"Đường Chiến Thắng, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,35 m²,9 m,3 m,"70,86 triệu/m²"
7/13/2020,"Đường Chiến Thắng, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,35 m²,9 m,3 m,"70,86 triệu/m²"
7/13/2020,"Đường Phùng Hưng, Phường Hà Cầu, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Hà Cầu,"Nhà mặt phố, mặt tiền",Đã có sổ,6,6 phòng,40 m²,10 m,4 m,"96,25 triệu/m²"
7/13/2020,"Đường Nghĩa Bình, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Yên Nghĩa,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,36 m²,NaN,NaN,"47,22 triệu/m²"
7/13/2020,"Đường Văn La, Phường Phú La, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Phú La,"Nhà mặt phố, mặt tiền",NaN,NaN,3 phòng,40 m²,10.5 m,3.6 m,95 triệu/m²
7/13/2020,"Đường Phố Lụa, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Vạn Phúc,"Nhà ngõ, hẻm",Đã có sổ,4,5 phòng,37 m²,NaN,NaN,"94,59 triệu/m²"
7/13/2020,"Đường Nguyễn Khuyến, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,30 m²,9 m,3 m,"78,33 triệu/m²"
7/13/2020,"Đường Ao Sen, Phường Mộ Lao, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Mộ Lao,"Nhà mặt phố, mặt tiền",NaN,NaN,4 phòng,60 m²,NaN,5 m,"119,17 triệu/m²"
7/13/2020,"Đường Phố Lụa, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Vạn Phúc,"Nhà mặt phố, mặt tiền",Đã có sổ,5,5 phòng,35 m²,NaN,NaN,"98,57 triệu/m²"
7/13/2020,"Đường Hòa Bình, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Yên Nghĩa,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,38 m²,NaN,NaN,"38,16 triệu/m²"
7/13/2020,"ngô thị nhậm, Phường Quang Trung, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Quang Trung,"Nhà mặt phố, mặt tiền",NaN,NaN,1 phòng,42 m²,NaN,NaN,714.285 đ/m²
7/13/2020,"Đường Trưng Nhị, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Nguyễn Trãi,"Nhà mặt phố, mặt tiền",Đã có sổ,NaN,5 phòng,68 m²,NaN,5 m,"286,76 triệu/m²"
7/13/2020,"Đường Lê Trọng Tấn, Phường La Khê, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường La Khê,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,33 m²,NaN,3 m,"75,15 triệu/m²"
7/13/2020,"Đường Tố Hữu, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Vạn Phúc,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,38 m²,10 m,4 m,750 triệu/m²
7/13/2020,"Đường Nghĩa Bình, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Yên Nghĩa,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,40 m²,10 m,3.8 m,"43,77 triệu/m²"
7/13/2020,"vũ trọng khánh, Phường Mộ Lao, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Mộ Lao,"Nhà ngõ, hẻm",NaN,NaN,3 phòng,40 m²,NaN,NaN,"72,5 triệu/m²"
7/13/2020,"Đường Nguyễn Khuyến, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,32 m²,9.7 m,3.6 m,"73,75 triệu/m²"
7/13/2020,"Khu đô thị Văn Khê, Phường La Khê, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường La Khê,Nhà phố liền kề,Đã có sổ,5,4 phòng,85 m²,NaN,5 m,"135,29 triệu/m²"
7/13/2020,"543, 432 Trần Phú - Hà Đông, Phường Mộ Lao, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Mộ Lao,"Nhà mặt phố, mặt tiền",Đã có sổ,4,3 phòng,55 m²,NaN,NaN,"87,27 triệu/m²"
